series50-0180, 174.3810, 162.3333, 165.8095, 167.8571, 168.1429, 169, 163.3810, 165.9524, 166.5714, 170.8095, 180.8571, 163.6667, 167.3810, 170.0476, 174.3333, 165.5714, 170.1429, 161.6190, 171.1905, 175.9524, 169.8571, 171.7143, 165.5714, 173.7143, 166.5238, 173.7619, 171, 173.4762, 166.7619, 171.0476, 164.9048, 172.7143, 169.5714, 166.8095, 175.1429, 170.7619, 166.3333, 164.3810, 161.5714, 170.3333, 165.5714, 175.0476, 170.2857, 163.0952, 163.8571, 170.3333, 158.0952, 158.0476, 162.1905, 160.8095, 159.0952, 171.9048, 167.6667, 163.9048, 174.5714, 169.8095, 164.4286, 168.1429, 166.3810, 171.9524, 170.6667, 171.7143, 168.6667, 166.2857, 170.2857, 165.6190, 173.9048, 168.3810, 166.1905, 162.0952, 168.2381, 163.2857, 171, 163.3810, 167.0952, 160.9524, 160.9048, 169.9524, 165.1429, 169.1429, 175.7143, 168.8571, 171, 168.3810, 163.3333, 165.4286, 161.5238, 166.6190, 166.0952, 164.2857, 170.6190, 164.9524, 162.3333, 164.8095, 171.1905, 168.2857, 165.8571, 166.8571, 163.4762, 166.7143, 162.5238, 159.6190, 164.8095, 162.5714, 167.0952, 163.7619, 164.2857, 169.0952, 163.1905, 172.7619, 163.8571, 167.9048, 161.5238, 171.3810, 171.9524, 165.4286, 165.0952, 169.3333, 160.7619, 160.5238, 170.5714, 167.5714, 162.9048, 170.4762, 169.4286, 168.1905, 168.9048, 166.5714, 164.6667, 157.6190, 164.5238, 173, 164.5714, 170.5714, 163.6667, 170.1429, 169.3810, 168.7619, 166.2381, 163.9524, 167.9524, 165.2381, 163.3333, 160.9524, 165.7619, 166.1905, 172.1429, 164.0476, 162.2381, 170.6667, 166.1905, 166.3333, 176.3333, 170.9524, 171.5238, 166.7619, 164.1429, 164.6190, 170.7619, 160.6190, 169.4286, 164.6190, 168.3810, 169.5238, 159.6667, 166.2857, 171.9524, 167.0952, 163.9048, 162.0476, 172.1905, 166, 171.0952, 166.3810, 168, 168.7143, 170.3333, 177.4286, 163.8095, 165.1429, 169.5714, 163.6190, 176.6190, 159.9048, 166.7619, 167.8095, 166.2857, 164.3333, 162.0952, 171, 171.8095, 171.1905, 171.2857, 166.6667, 170.5238, 168.3810, 168.8095, 167.8571, 168.7619, 167.7143, 172.0476, 160.4762, 177.3810, 165.8095, 172.5238, 171, 170.4286, 172.5714, 180.0476, 172.0476, 177.0476, 174.9048, 181.4762, 172.7619, 173.8571, 168.3333, 171.9524, 166.2857, 175.2381, 172.3810, 178.7143, 173.1429, 178.5714, 172.7143, 174.4762, 173.1905, 170.8571, 175.8095, 173.4762, 175, 168.8095, 172.2857, 173.6190, 173.8095, 177.0952, 175.5238, 180.1429, 177.9524, 176.0476, 169.2857, 170.2857, 181.1905, 183.2857, 181.4286, 186.5238, 178.9048, 181.3810, 181.7143, 183.7619, 182.9524, 175.1905, 177.4286, 166.9524, 180.6667
series50-0179, 174.3333, 166.4286, 171.5238, 173.7619, 171.9048, 167.3333, 166.7619, 167.5238, 169.7143, 171.4762, 176.3333, 167.2381, 174.8571, 168.1429, 170.8571, 168.4762, 169.7619, 173.2857, 167.5714, 168, 169.2381, 168.9048, 174.8571, 169.7619, 168.6190, 168.9524, 169.4762, 165.7143, 161.9048, 165.8571, 166.5238, 168.8095, 168.7619, 166.0952, 162.4286, 171.7619, 175.3810, 172.3810, 168.6667, 172.5238, 167.5238, 165.9524, 171.1429, 164.3810, 171.3810, 158, 171.0476, 165.6667, 160.6190, 167.9048, 158.0476, 162.3333, 165, 168.5238, 168.2857, 163.3810, 159.2857, 163.2857, 165.1429, 160.7143, 166.2857, 167.3810, 165.9524, 167.6667, 167.9524, 168.0476, 166.5238, 162.2381, 168.1905, 165.5238, 169.3810, 167.1905, 171.9524, 165.5238, 162.9524, 172.1429, 165.0952, 166.0952, 166.3810, 171.9048, 173.2857, 169, 166, 167.9048, 168.4762, 167, 162.8571, 166.5238, 170.0476, 166.9048, 169.8095, 167.7619, 161.3810, 168.2857, 166.2857, 168.8571, 168.1429, 163.2857, 167.1429, 164.2857, 162.4286, 165.8095, 164.7619, 162.4286, 158.7143, 164.6667, 168.3810, 166.5714, 166.8095, 165.8571, 166.1429, 171.1905, 165.3333, 167.2857, 168.6190, 164.4286, 165.1429, 167.9524, 167.3810, 166.8571, 167.2381, 167.4762, 164.4286, 170.9524, 172.1905, 169.1905, 159.4286, 167.8571, 167.7143, 168.0952, 168.3333, 172.1429, 162.6667, 166.3333, 163.8095, 162.8095, 165.1905, 166.4762, 171.3333, 169.1905, 159, 170.3810, 168.8095, 162.1905, 167.4286, 169.5714, 163.8095, 163.8095, 168.6667, 169.9048, 167.3810, 166.8095, 166.2381, 165.3333, 165.0952, 162.8095, 168.4286, 172.3810, 171.6667, 163.0476, 164.0476, 172, 163.1905, 165.5714, 165.3810, 163.7619, 172.8571, 166.3333, 157.6667, 164.1905, 163.2381, 165.7143, 170.6190, 164.3810, 162.4286, 170.2857, 167.1429, 167.2381, 170.2381, 164.7143, 166.4286, 167.3810, 164.8571, 170.9524, 167.9524, 168.2381, 165.5238, 167.6667, 173.1429, 160.2857, 168.6190, 167.9524, 172.7619, 171.4762, 171.0952, 175, 171.1905, 169, 169.4762, 177.6667, 168.9048, 176.4762, 171.1429, 171.5238, 176.0952, 173.6190, 173.4762, 168.4762, 169.5714, 171.0952, 177.9524, 174.2381, 176.8095, 168.5238, 181.2381, 174.5714, 174, 166.9048, 179.1905, 181.3810, 168.0476, 180.7143, 172.2381, 177.2381, 174.5714, 178.6667, 179.0476, 174.2857, 175.3810, 178.9524, 180.1905, 171.3810, 168.6190, 184.2381, 180.3333, 173.3810, 184.1429, 179.1905, 179.2857, 176, 181, 175.9524, 182.7143, 180.9048, 183.8571, 185.0952, 184.2857, 186.6667, 188.7619, 176.9048, 172.9048, 180.2381, 175.6667, 171.9048
series50-0178, 166.4762, 167.4286, 176.2857, 170.4762, 168.8571, 166.9048, 170.8571, 162.8571, 169.7619, 167.1429, 172.8571, 171.8571, 169.4762, 169.0476, 165.5238, 163.1905, 170.6190, 168.6190, 166.9524, 166.3810, 172, 171.2857, 168.7143, 175.2857, 162.5238, 161.3333, 169.7619, 163.2857, 170.4286, 169.7619, 176.8095, 171.3810, 175.1905, 169.0952, 167.1905, 168.6667, 165.4286, 166.1905, 167.9524, 159.6667, 170, 164.6190, 168.0952, 163.8571, 167.3333, 161.7619, 161.4286, 163.7619, 160.9524, 155.3810, 156.8095, 164.4286, 162.9048, 166.8095, 163.0952, 162.1905, 165.0476, 162.6190, 160.4762, 166.2857, 163.4286, 155.1429, 165.4286, 173.5238, 168.6190, 167.9524, 172.5714, 163.6190, 171.9524, 155.6190, 163.9524, 157.9524, 170.7619, 166.1429, 165.0952, 163.2381, 159.8571, 163.4286, 164.7619, 169.0476, 172.1429, 169, 165.9524, 165, 164.3810, 172.9524, 170.0952, 164.7619, 162.8571, 167.5714, 170.1905, 166.9524, 166.2381, 163, 165.5714, 162.1429, 166.1905, 164.2857, 167.5714, 163.8095, 164.1429, 166.9048, 165.7619, 162.1905, 167.7619, 164.0952, 168.9524, 166.5714, 171.7143, 164.4762, 174.7619, 173.4762, 156.7143, 173.8571, 163.0952, 167.4286, 168.4762, 167.1905, 166.0952, 165.8571, 159.6667, 162.3333, 161.0952, 172.0476, 169.8571, 165.9048, 171.4286, 166.4762, 172.4286, 166.1905, 168.2857, 164.3810, 163.6190, 167.9524, 162.3810, 168.9048, 160.0952, 165.1905, 166.9524, 172.7619, 159.2857, 164.7143, 164.4762, 165.9048, 163.2381, 167.8095, 163.5238, 169.0952, 166.0476, 164.9048, 172.0952, 168.6190, 166.5714, 167.5238, 156.1905, 174.0952, 168.0476, 168.1429, 168.0476, 167.6667, 168.9524, 168.5714, 170.3810, 172.9524, 167.2381, 168.7619, 173.1429, 163.0952, 170.9048, 168.7619, 164.2857, 163.9048, 170.9048, 166.5714, 161.4286, 173.4762, 163.9048, 167.3333, 169, 163.6667, 165.1429, 171.6190, 161.3810, 174.5714, 170.1429, 163.5238, 167.1429, 167.3333, 169.7619, 169.3333, 169.8571, 170.4762, 169.1429, 163.9048, 165.8095, 164.7143, 170.8571, 169.1905, 160.8571, 171.0952, 170.4762, 165.9524, 164.1905, 173.9048, 170.3333, 169.4286, 168.8095, 169.1905, 168.3333, 182.2857, 171.0952, 168.4762, 174.1429, 171.8095, 175.0476, 170.2857, 170.1429, 173.3333, 167.9524, 178.3333, 179.5238, 175.9524, 176.1905, 178.8095, 178.4762, 171.4762, 173.4762, 169.9048, 180.8095, 173.7619, 174.8095, 171.4762, 175.7143, 176.6190, 172.0952, 177.7143, 174.3333, 170.8095, 172.8095, 178.6667, 174.6667, 174.0952, 178.7619, 175.6190, 183, 185.5714, 185.4762, 190.1429, 181.1429, 178.6667, 178.6190, 171.0952, 179.4762, 177.0476
series50-0177, 170.7619, 161.8571, 168.9048, 172.9524, 169, 175.1429, 168.1905, 164.1429, 168.7143, 168.3810, 170.9524, 165.8095, 174.8095, 169.7143, 173.6667, 173.1429, 173.3810, 172.6190, 175.6190, 168.6190, 168.7143, 163.3810, 167.0476, 172.7143, 168.5714, 166.7619, 163.1905, 165.0476, 169.8571, 165.0476, 173.3333, 172.4762, 163.9524, 171, 168.4286, 169.4762, 163.7619, 175.0476, 171.6667, 170.8571, 167.8095, 160.7143, 165.8095, 164.2857, 165.3333, 171, 160.9524, 159.1429, 159.1429, 160.0476, 159.6190, 169.7143, 163.2381, 167.3810, 159.9524, 163.5238, 170.5714, 164.0952, 165.8571, 164.4286, 160.7143, 169.9524, 163, 166.3333, 162.8095, 163.4286, 165.0952, 162.1429, 162.0952, 172.4762, 167.3810, 162.5714, 163.4286, 167.2381, 169.1905, 169.0476, 174.8095, 162.6190, 169.4286, 170.6190, 172.8571, 169.1429, 173.6190, 166.1429, 168.3810, 167.8095, 158.6190, 167.4762, 165.7619, 171.8571, 168.3810, 168.0476, 164.0952, 167.7143, 167.6667, 167.9048, 164.4286, 162.5714, 158.3810, 167.9048, 165.5714, 164.3810, 165.9048, 169.1429, 160.2381, 157.6667, 166.9524, 161.0952, 168.0476, 169.0952, 174.8571, 170.2381, 163.8571, 168.4762, 162.5714, 160.3810, 168.3333, 166.2857, 165.5714, 168.8095, 166.7619, 165.5714, 161.2381, 169.6667, 168.2381, 159.6190, 161.5238, 163.9524, 161.6190, 171.5238, 162.2381, 166.8571, 166.7143, 160.4286, 161.8571, 166.1429, 159.5714, 171.6190, 168.2381, 167.7619, 168.0952, 175, 165.3810, 171.5238, 170.2381, 174.5714, 164.1905, 166.4762, 169.6667, 171.2857, 165.6667, 167.9524, 162.0952, 168.3810, 165.9524, 163.5238, 170.9048, 162.9048, 168.6667, 168.0476, 162.9524, 166.4286, 172.9524, 171.1905, 164, 165.9048, 171.9524, 161.1905, 167.7619, 168, 165.0952, 172, 168.3333, 169.9524, 167.7143, 170.8095, 163.0476, 168.5714, 166.8571, 167.2857, 164.2857, 172.5238, 171.9524, 173.4286, 168.4762, 163, 163.0952, 170.1905, 168.0476, 171.4762, 172.0952, 168.8571, 166.0476, 171.4286, 172.9048, 165.1905, 166.0476, 170.6667, 164.7143, 165.7619, 169.5238, 166.8571, 175, 164.7143, 169.7619, 171.2857, 165.3810, 169.3333, 172.4286, 172.5238, 173.4762, 168.1905, 180.2381, 170, 175.3333, 177.8095, 171, 169.4286, 174.2381, 170.5238, 173.5238, 170.5714, 170.0952, 171.9524, 176.2857, 175.0476, 169.5714, 173.6667, 178.9048, 172.4762, 175.3333, 175.2381, 165.1905, 176.9048, 179.1429, 175.9048, 178.2857, 181.3810, 173.8571, 174.0952, 176.1429, 176.9048, 177.9048, 180.3333, 189.8095, 180.3333, 192.7143, 182.2857, 181.4286, 175.7143, 169.6667, 173.2857, 177.2381, 177.7619
series50-0176, 164.6190, 180.8571, 176.0476, 171.3810, 174.7619, 167.5714, 168, 171.9048, 173.3810, 166.5714, 168.6190, 169.5238, 176.8095, 171.2857, 171.6667, 177.9524, 170.9048, 167.6190, 168.0952, 157.6190, 174.3333, 168.3333, 168.9524, 168.6667, 168.2857, 161.5238, 172.2857, 161.7619, 169.4286, 170.4286, 169.3810, 165.3810, 161.2381, 167.7619, 168.4286, 172.9048, 166.8571, 160.2381, 172.1905, 167.2857, 163, 174.3333, 165.4286, 165.8571, 165.5238, 172.3810, 167.1429, 161.1429, 165, 163, 164.0476, 168.6667, 166.7619, 165.7143, 170.3810, 168.5238, 168.2857, 168.2381, 165.1429, 162.9048, 167.3333, 164.6667, 158.9048, 169.6190, 165.0952, 166.3810, 169.0952, 165.2381, 169.1905, 163.5714, 165.0476, 161.0476, 161.0476, 165.6667, 166.3810, 170.7143, 169.4762, 169.7143, 164.5238, 164.1905, 165.8095, 165.3333, 164.5238, 165.1905, 168.3333, 170.4286, 169.6190, 163.3333, 154.3810, 159.9524, 166.3333, 163.6190, 162.5714, 164.6667, 169.0952, 168.2857, 168.7619, 173.3333, 169.0476, 163.8571, 158.9048, 167.3333, 164.6667, 170.2857, 161.3333, 155.8571, 166.7143, 168.6190, 168.0952, 163.8571, 174, 163.2857, 169.7619, 163.7619, 167.1905, 165.7143, 168.0476, 163.5238, 165.2381, 164.6667, 168.4286, 164.4286, 168.7143, 166.0952, 163.9048, 170.1429, 163.4286, 169.7619, 164.6667, 164.4286, 158.1429, 164.9048, 162.9524, 164.1905, 164, 161.6190, 166.9524, 170.4762, 164.3810, 165.5714, 172.8571, 167.0952, 162.4286, 169.9524, 167.0476, 167.8095, 167.2857, 164.2381, 165.4762, 166.5238, 163.2381, 164.8571, 168.6190, 168.9524, 170.2381, 168.1429, 179.3333, 171.4762, 164.4286, 172.6667, 167.1429, 164.0476, 166.8095, 167.9048, 160.7619, 165.5714, 166.9524, 163.6667, 167, 167.1429, 175.4762, 173.1905, 168.3810, 169.4762, 171.1905, 167.0952, 167.6190, 170.8095, 171.4286, 169.0476, 166.4286, 162.2381, 171.4762, 170.4286, 165.7619, 170.8571, 169.4762, 159.7619, 172.1429, 167.5238, 172.9524, 164.8095, 170.2381, 166.9524, 171.2381, 175, 168.1429, 169.5714, 169.2381, 167.1429, 168.4762, 166.5714, 169.2857, 169.3810, 172.7143, 175.0952, 175.4286, 174.4286, 169.9524, 168.9048, 168.3333, 178.0952, 179.3810, 164.1429, 179.9524, 170.9048, 171.3810, 173.7143, 174.7143, 174.0952, 173.2857, 177.3333, 175.6667, 176.2857, 173.3810, 171.1429, 179.2381, 178, 175.1429, 171.5238, 172.4762, 179.2381, 176.9048, 171.4286, 178.2381, 178.8095, 177.5714, 173.7143, 174.4762, 176.0476, 178.5714, 176.7143, 179.0476, 177.5238, 180.6190, 183.0952, 195.3333, 183.7619, 179.1429, 178.4762, 178.9524, 174.4286, 173.6190, 168.0476
series50-0175, 166.5714, 166.8571, 174.5714, 171.7619, 164.6190, 174.5238, 169.1429, 165.5238, 171.3810, 166.7619, 168.3810, 168.5238, 174.2857, 170.9048, 176.3810, 170.9048, 168.5238, 170.9048, 172.6190, 175.6190, 172, 166.2857, 172.8571, 177.4762, 169.8095, 168.3333, 162.1905, 171.8095, 166.5238, 166.8571, 168.2857, 171.9048, 168.6190, 172.8095, 164.2381, 165.7143, 169.0476, 164.8571, 169.3333, 168.7619, 160.5238, 168.0952, 163.6190, 162.9048, 159.2381, 159.8095, 169.6667, 167.7143, 161.8571, 168.8095, 161.5238, 161.2857, 170.9048, 160, 162.4286, 164.2381, 163.7143, 166.3333, 171.6190, 160.3333, 161.1905, 165.7143, 172.7143, 162.9048, 168.0476, 174.8095, 165.5714, 160.8571, 168, 169.7619, 170.2857, 161.4286, 161.7619, 168.8095, 159.2857, 164.3333, 170.1429, 168.1905, 168.0952, 166.2381, 171.1905, 168.5238, 169.5714, 166.6667, 167.6190, 162.8095, 164.4762, 159.8571, 161.4286, 163.1905, 165.7619, 164.3810, 158.8571, 164.4762, 163.7143, 168.7143, 166.0952, 167.1905, 173.1429, 162.8095, 161.7619, 162.4286, 166.5238, 169.2381, 161.1429, 173.1429, 164.0952, 169.6667, 162.8095, 163.9048, 169.6667, 170, 160.7619, 169.2381, 168.9524, 166.4286, 161.7619, 165.0476, 164.2381, 163.8571, 171.9048, 162.7143, 165.8095, 158.5714, 163.7619, 162.3810, 171.8571, 167.7143, 163.3333, 160.3333, 167.6190, 158.9048, 160.7619, 161.7619, 161, 165.1429, 164.4286, 170.2381, 170.9524, 174.3333, 169.0476, 164.3810, 161.8571, 165.2857, 161.7143, 163, 169.6667, 169.6190, 163.6667, 168.3810, 164.6667, 163.9048, 165.3333, 169.0952, 172.6667, 173.7619, 169.2857, 167.3333, 158.5714, 166.4762, 171, 168.6190, 169.0476, 159.1905, 168.0952, 162.0952, 171.3810, 170.9048, 166.8571, 167.2857, 170.8095, 162.9524, 158.4762, 159.4286, 166.6190, 166.7619, 165, 165.9524, 167.0476, 168.9048, 171.8571, 168.2381, 171.9524, 171.8571, 162.6667, 168.4762, 170.0476, 170.9524, 167.0476, 162.6667, 168.7619, 168.6190, 170.9048, 172.9048, 172.3810, 170.3333, 168.5714, 173.6190, 169.8571, 168.6190, 163.9048, 165.4762, 169.5238, 174.7619, 170.0952, 170.7143, 173.8095, 172.9524, 170.0952, 168.0952, 171.5714, 177.8095, 174.6190, 174, 176.3810, 172.1429, 174, 176.5714, 176.2381, 173.8095, 173.6190, 177.0476, 174.0952, 174.6667, 168.6667, 175.2381, 170.7619, 173.7619, 172.9524, 178.6667, 173.1429, 174.2857, 174.2857, 169.8571, 173.8571, 169.8095, 169.4762, 178.9048, 176, 170.4762, 182.3333, 175.2857, 177.2857, 181.1429, 186.6667, 177.9524, 190.5714, 183.9524, 180.5238, 177.6190, 181.3333, 178.4762, 178.4762, 171.6190
series50-0174, 171.1905, 173.1905, 169.2857, 173.4286, 166.7143, 167.9048, 170.8571, 164.1429, 163.4762, 164.1905, 169.4286, 170.2381, 170.3333, 168.9524, 169.2381, 175.4286, 159.8571, 173.0476, 172.1905, 170.5714, 171.9048, 172.5714, 168.3333, 162.0476, 166.8571, 165.0476, 172.0476, 168.7143, 174.5714, 163.4286, 164.8095, 173.0476, 170.4286, 166.2857, 166.3333, 162.6667, 168.1905, 167.2381, 169.9524, 167.5238, 169.6667, 172.7619, 168.9048, 162.8571, 163.5238, 169.5714, 164.6190, 164.7619, 167.9524, 164.5238, 166.8095, 167.3333, 165.8571, 166.2857, 164.7619, 167.2381, 168.5238, 161.5238, 166.1905, 156.1905, 163.6190, 169.7619, 168.3810, 166.8571, 163.2857, 167.4286, 167.9048, 169.1429, 165.7619, 162.5714, 167.9048, 167.2381, 159.2857, 165.1429, 168.9048, 165.4762, 169, 167.8095, 165.7143, 170, 168.3810, 168.4762, 174.1905, 166.6667, 163.8095, 170.6667, 166.6667, 167.1429, 161.9524, 168.8571, 162.3810, 158.2857, 167.4762, 160.7619, 167.3333, 170.2857, 171, 167.0952, 167.5238, 173.1429, 172.9524, 164.9048, 165.3810, 172.4762, 164.2381, 167.4762, 167.6667, 167.9048, 172.7619, 159.6667, 163.3333, 167.9048, 166.4762, 165.6190, 170.9048, 163.7619, 164.5238, 166, 162.7143, 164, 166.7619, 167.2381, 159.2381, 165.4286, 163.2857, 160.9524, 164, 169.4762, 170.7619, 160.4762, 166.5714, 172.3333, 166.1429, 173.5714, 173.0476, 168.2381, 166.1429, 163.0952, 173.0476, 161.5714, 168.5238, 168.7619, 167.2381, 173.0952, 163.8571, 166.8571, 164.5238, 168.4762, 164.9048, 165.2381, 171.3810, 166.8571, 169, 169.9524, 168.5238, 169.2857, 163.0952, 169.0952, 168.0476, 168.6190, 163.7619, 165.6667, 162.1905, 171.0476, 169.4286, 165.6190, 162.3333, 166.8571, 169.8571, 165, 167.8095, 170.3333, 169.5714, 169.3810, 165.7143, 173.7143, 168.3333, 170.5238, 166.7143, 171, 174.8095, 168, 174.9524, 174.2857, 166.4286, 170.8571, 174.2857, 169.1429, 166.2381, 167, 171.5714, 161.9524, 165.6190, 176.2381, 173.2857, 173, 167.4286, 165.2857, 163.7143, 163.8571, 171.1429, 178.5238, 170.9524, 168.2857, 178.2857, 177.3333, 172.8095, 174.1905, 176.2381, 176.5714, 177.3333, 172.9048, 171.6667, 176.1905, 169.8571, 170.7619, 179, 166.9048, 175.8571, 178.0952, 176.8095, 173.0952, 178.3333, 170.8571, 173.0952, 177.4286, 175.3333, 171.9048, 170.9048, 174.6190, 173.5238, 176.1429, 172, 173.5238, 171.4286, 176.0476, 171.7619, 169.6667, 175.3810, 170.7619, 176.8571, 180.0952, 179.1905, 179.4286, 183.7143, 192.2857, 190.1905, 188.5714, 181.4286, 175.4286, 180.1905, 181.7619, 176.0952, 172.1429
series50-0173, 168.7619, 168.6190, 169.0952, 169.3333, 170.4762, 162.8095, 165.9048, 167.8095, 171.5238, 172.0476, 171.2381, 167.6190, 168.9048, 162.1429, 169.5714, 174.8095, 171.1905, 170.9048, 170.7619, 167.4762, 171.3333, 170.4762, 169.1905, 173.5714, 165.9048, 173.1905, 167.4286, 164.5238, 165.8095, 166.7619, 168.5714, 174.9524, 170.9048, 175.1429, 165.1905, 160.9048, 159.8095, 167.4286, 164.1905, 166.9048, 166.4762, 164.8571, 164.4286, 167.9048, 158.8571, 165.2857, 167.3810, 159.2381, 155.3333, 160, 162.1905, 163, 160.4286, 165.0476, 159.9048, 167.9048, 165.4286, 165.5714, 168.9048, 170.1905, 168.6667, 162.6190, 166.6190, 164.3810, 170.1429, 165.7143, 172.1905, 169.4286, 162.9048, 162.4286, 166.6190, 162.1905, 167.3333, 170.1429, 164.3810, 169.5238, 165.5238, 166.6190, 170.0476, 168.8095, 169.1905, 162.7143, 167, 169.0476, 167.5714, 169.9524, 162.7143, 178.1905, 168.1905, 164.7143, 164.9048, 163.9524, 160.2381, 165.9524, 166.0952, 165.6667, 169.6190, 166.0476, 162.4762, 164.2857, 164.7619, 166, 168.1429, 162.4762, 165.1905, 160.8571, 162.2857, 162.4286, 161.3333, 168.3810, 167.0476, 168.4286, 171.3810, 169.0952, 164.4762, 166.0952, 164.4762, 159.8095, 161.6667, 168, 161.3333, 161.5714, 161.0476, 162, 159.3333, 155.4286, 163.9524, 162.0476, 163.5714, 163.2857, 171.8571, 167.2857, 165.3810, 171.0476, 164.3810, 165.1429, 170.5714, 164.3333, 168.0476, 164.7143, 167.8095, 167.0476, 165.0476, 164.9524, 170.6667, 167.8571, 162.9524, 162.3810, 171.1905, 165.9524, 175, 167.7619, 167.7143, 163, 168.1905, 173.2857, 170.4286, 168.1429, 161.2857, 165.9048, 162.6190, 168.9048, 168, 165.0476, 166.1429, 164.2857, 167.6190, 161.2381, 166.1905, 162.5238, 162.0952, 162.6190, 168.3810, 167.9048, 165.7619, 160.5714, 163.5238, 170.7143, 174.8095, 165.7143, 161.9524, 170.0952, 170.6190, 166.0952, 165.7619, 172.7619, 170, 169.4286, 169.8095, 168.8095, 167.5238, 169.9048, 171.2381, 169.0952, 172.4286, 170.4286, 169.9048, 172.0476, 165.9524, 167.9524, 169.7619, 172.6190, 171.5238, 170.0476, 169.0952, 166.3810, 180.3333, 176.3810, 170, 167.9048, 168.4762, 176.1429, 173.7619, 173.6190, 173.8095, 169.3810, 173.6667, 176.2857, 175.1429, 169.3810, 173.0952, 178.6190, 175.3333, 176.8571, 170.9048, 173.6667, 171.1429, 171.7619, 173.4286, 181.7143, 179.1905, 174.3333, 176.3810, 171.8095, 177.2381, 184.7143, 189.6667, 178.9048, 177.2857, 177.6667, 172.9524, 180.2857, 180.2381, 177.8095, 182.5238, 190.3333, 186.5714, 185.7619, 186.3810, 184.7619, 180.5238, 177.6190, 181.0952, 172.8571
series50-0172, 172.9524, 164.1429, 166.8095, 166.2857, 160.5238, 165.7143, 168.1905, 173.8571, 170.3333, 166.2381, 176.8095, 163.1429, 167.1905, 163.5714, 164.7143, 168.0952, 169.7619, 160.8571, 164.8571, 172.4762, 167.6190, 174.4762, 168.8571, 163.9048, 168.0476, 168.8095, 170.4762, 174.3333, 166.7143, 172.4286, 172.4286, 171.5714, 165.1905, 167.1429, 173.6667, 169.0476, 175.7143, 170, 164.0476, 170.2857, 162.5714, 170.7619, 167.7143, 168.6190, 167.2381, 164.6667, 173.1905, 174.3333, 165.1905, 173.1905, 166.4762, 165.4762, 162.8571, 170.0952, 166.4762, 165.2381, 162, 162.2857, 164.6667, 173.3333, 170.2857, 168.2381, 168.2857, 163.2857, 167.1905, 168, 165.5714, 170.3810, 162.6667, 172.1429, 166.2381, 172.5238, 165.9524, 167.6190, 160.6190, 162.9048, 168.4286, 172.1429, 171.6667, 172.0476, 170.2381, 173.2381, 166.8571, 171.3810, 174.3333, 165.8095, 166.1905, 171.9524, 165.5714, 166.5714, 162.7143, 162.7143, 169.2381, 164.5714, 163.5714, 168.0952, 160.3333, 163.8095, 167.0952, 168.5714, 167.3333, 166.0952, 166.1905, 168.4762, 166.6190, 162.0476, 167.5714, 167.2381, 169.4286, 164, 160.4286, 161, 161.7619, 168.1905, 164.5714, 170.3333, 168.3333, 171.7143, 162.1429, 169.1905, 165.7619, 168, 163.5238, 164.1429, 161.8095, 165.9048, 166.3810, 163.5238, 161.5238, 173.6190, 171.3333, 169.1429, 170.2857, 164.2381, 165.3810, 164.6667, 162.5714, 167.5714, 166.8095, 166.9524, 170.0952, 170.9048, 165.0476, 168.5714, 173.1429, 162.5714, 171.0476, 169.0476, 162.4762, 158.6667, 161.4762, 166.4762, 168.5714, 167.0952, 165.3333, 169.3333, 164.4286, 167.1905, 164.2857, 164.5714, 165.8095, 160.9524, 166.0952, 168.4286, 171.3333, 167.7143, 166.9048, 162.1429, 166.9524, 164.3810, 167.2381, 171.1429, 161.9048, 165.4286, 158.2857, 168.2381, 166.3810, 164.7143, 170.9524, 165, 169.1905, 170.4286, 173.0952, 169, 163.5238, 172.1429, 169.2381, 169.4286, 168.2381, 165.4762, 167.0476, 174.2381, 177.0476, 164.4762, 171.1429, 169.2857, 157.8571, 169.1429, 166.8095, 167.3810, 170.4286, 165.6667, 163.9048, 173.8571, 164.6667, 169.5714, 171.2857, 172.8095, 173.1905, 174.6667, 170, 180.1905, 175.8095, 172.9524, 176.3810, 171.9048, 169.8095, 175.9524, 176.2381, 179.0952, 171.5238, 178.3333, 181.6667, 170.6190, 181.8571, 173.4286, 172.4286, 174.2381, 179, 170.8571, 175.1905, 176.2857, 173.8095, 180.9048, 176.5714, 177.3333, 172.7619, 175.3333, 175.2857, 172.9048, 179.3810, 176.2857, 179.2381, 186.3810, 189.8095, 178.6190, 188.0476, 182.7619, 183.7619, 180.8571, 169.3810, 180.3810, 179.9048, 176
